Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,Pressure [kPa],H_ads [kJ/mol]
3218.06,0.753447,7.92971,9.53199,0.801344,932.848,10000.0,-3057.24169921875
989.25,0.447262,11.05873,11.39484,1.02682,958.869,10000.0,-2576.261962890625
1917.85,0.542158,6.27683,7.63863,0.986843,241.82,10000.0,-2769.660888671875
669.768,0.320096,4.14496,5.8685,1.56611,72.5138,10000.0,-3255.543212890625
1246.39,0.416702,5.43126,6.87973,1.06414,421.68,10000.0,-2950.815673828125
2145.26,0.612791,5.11384,7.22366,1.01398,173.157,10000.0,-2968.793701171875
2513.88,0.588787,5.88574,7.36183,0.785905,779.216,10000.0,-2794.69189453125
1858.94,0.544486,4.66449,7.78268,1.07237,251.323,10000.0,-3193.633544921875
1005.56,0.467192,4.92238,6.62726,1.22632,64.7415,10000.0,-3665.93359375
1016.77,0.430875,4.17164,5.22795,1.16641,25.8903,10000.0,-4034.974609375
695.383,0.371732,3.83835,6.68655,1.63835,416.831,10000.0,-3225.84912109375
3619.21,0.663244,5.72182,7.59982,0.718822,557.885,10000.0,-2433.71337890625
125.165,0.0664856,4.24566,6.54179,1.89633,50.9928,10000.0,-2560.37451171875
2514.24,0.654928,5.60232,8.7867,0.814573,603.068,10000.0,-2757.4453125
3456.12,0.676898,4.91635,7.43387,0.745405,1338.57,10000.0,-2760.373046875
3623.24,0.793443,9.41629,12.75036,0.573533,2095.63,10000.0,-2055.73583984375
4713.86,0.837215,9.78493,11.36631,0.423394,2401.43,10000.0,-1456.13623046875
4092.2,0.774287,9.03751,13.15146,0.487397,3073.7,10000.0,-1579.50439453125
3627.17,0.814298,8.54916,16.26119,0.580219,5205.35,10000.0,-1793.8800048828125
2439.48,0.604338,4.81801,5.86707,0.87256,390.218,10000.0,-3129.7216796875
4721.83,0.873359,11.36325,20.39867,0.351075,6415.16,10000.0,-1387.1795654296875
3894.38,0.809477,10.58485,14.09713,0.487707,2646.23,10000.0,-1704.396484375
155.896,0.123945,3.51999,4.87088,1.98348,21.8059,10000.0,-3344.622802734375
2598.81,0.658485,5.90345,8.2673,0.85563,382.497,10000.0,-2792.409912109375
3634.52,0.691621,5.9905,7.49661,0.671539,758.071,10000.0,-3162.185302734375
1642.92,0.566347,13.74276,13.8878,0.771944,448.954,10000.0,-1950.619873046875
1271.68,0.49051,4.4771,6.5216,1.29845,293.766,10000.0,-3054.085205078125
2948.99,0.661241,7.02826,7.82376,0.729502,539.176,10000.0,-2851.951904296875
3843.22,0.774829,8.34195,12.17681,0.532454,1353.89,10000.0,-1961.7822265625
4106.13,0.711592,4.7506,7.59889,0.638865,714.864,10000.0,-3012.154541015625
1632.95,0.47238,5.19631,6.57008,1.04013,140.297,10000.0,-2819.869384765625
841.07,0.338919,7.87852,8.61616,1.20743,121.631,10000.0,-2393.6640625
3696.6,0.813043,8.44933,16.17073,0.561645,5320.87,10000.0,-1748.860107421875
1724.3,0.600002,21.06171,21.39421,0.603094,1161.18,10000.0,-1486.4881591796875
3689.56,0.8106,8.7365,16.22171,0.570813,5218.53,10000.0,-1753.3162841796875
519.123,0.352174,3.74884,5.41805,1.619,22.3372,10000.0,-3771.2080078125
2896.57,0.849192,27.80264,28.54564,0.373813,4342.2,10000.0,-1754.5538330078125
2968.75,0.689125,7.46666,9.32207,0.765495,635.418,10000.0,-2033.253173828125
2378.81,0.583847,7.49901,8.22785,0.802657,325.918,10000.0,-2395.38720703125
2080.61,0.57034,5.57585,7.06688,0.91036,490.838,10000.0,-3055.09521484375
454.441,0.361265,3.36487,4.72789,1.88831,38.2631,10000.0,-3626.7802734375
3832.84,0.711633,5.78661,8.72868,0.631855,1520.86,10000.0,-2682.052001953125
4998.89,0.875434,13.94045,20.40316,0.354321,6215.08,10000.0,-1441.3262939453125
3402.8,0.650903,5.15253,6.86896,0.781738,817.691,10000.0,-2859.631103515625
1645.49,0.480756,5.3043,6.81911,0.955657,554.204,10000.0,-3304.564697265625
1761.06,0.549276,3.91264,12.82981,0.908871,699.774,10000.0,-2087.8583984375
944.953,0.297247,3.78055,4.296,0.988689,50.0331,10000.0,-2561.458251953125
3563.66,0.72619,6.46471,14.49365,0.596186,1911.71,10000.0,-1806.3701171875
2617.47,0.678601,7.17048,8.80413,0.805301,1416.02,10000.0,-2542.94091796875
2949.73,0.807408,12.24453,14.81867,0.637018,3322.88,10000.0,-1773.3363037109375
230.951,0.140388,3.6444,4.38487,1.67291,8.89601,10000.0,-3314.848388671875
282.209,0.182679,3.47749,5.44797,1.55346,19.55,10000.0,-3074.125244140625
294.169,0.177339,3.30687,5.33074,1.53929,34.1824,10000.0,-3405.861328125
4001.82,0.794033,8.84689,12.50584,0.551202,2033.08,10000.0,-1659.0186767578125
2638.8,0.697152,5.45463,6.27391,0.840598,351.92,10000.0,-3311.30908203125
913.456,0.417914,5.12312,5.54279,1.57133,164.087,10000.0,-3017.373291015625
3908.59,0.790795,11.84843,15.62063,0.443239,2697.14,10000.0,-1560.8009033203125
624.247,0.296391,4.22858,5.80304,1.29481,73.1121,10000.0,-3362.509765625
1647.03,0.436618,3.87685,6.05438,1.09528,249.584,10000.0,-2510.22216796875
3259.92,0.70675,7.01387,9.94515,0.703392,864.252,10000.0,-2027.4398193359375
2477.12,0.674738,7.63127,8.10898,0.794846,407.811,10000.0,-3059.95654296875
2417.02,0.60112,9.39859,11.05858,0.74372,863.849,10000.0,-2213.40087890625
4120.97,0.803645,7.60578,13.41496,0.516912,2922.12,10000.0,-1684.365966796875
1092.29,0.491217,5.56829,6.27579,1.17395,74.6418,10000.0,-3799.490478515625
4299.88,0.800871,10.73193,12.1493,0.458531,1725.84,10000.0,-1709.426513671875
3594.51,0.706729,6.78732,9.25813,0.663346,1036.68,10000.0,-2592.582275390625
3303.91,0.756149,7.69926,13.15445,0.634096,1950.74,10000.0,-1978.8192138671875
1422.0,0.554361,12.09481,12.63462,0.930081,383.675,10000.0,-2086.44091796875
2976.65,0.782958,7.68361,10.74233,0.707748,1362.07,10000.0,-2032.210205078125
1765.57,0.705266,10.39229,10.69104,0.957196,465.738,10000.0,-2636.719970703125
1828.56,0.480532,4.65968,7.79878,0.999816,419.99,10000.0,-2590.709228515625
3432.64,0.740819,8.09575,11.37809,0.653102,2528.79,10000.0,-2306.04736328125
788.743,0.452531,4.2155,4.60726,1.51776,20.2078,10000.0,-3925.636962890625
581.839,0.283018,6.7614,7.96195,1.61911,238.256,10000.0,-2656.484375
5424.24,0.890077,12.89471,19.45037,0.273651,4596.55,10000.0,-1322.12255859375
895.375,0.370052,3.90831,7.08003,1.31468,76.1831,10000.0,-2973.8037109375
2765.64,0.654248,6.62151,8.81841,0.821478,339.926,10000.0,-2346.193603515625
1288.0,0.428058,3.80052,5.57901,1.04111,357.372,10000.0,-3264.16552734375
2428.28,0.546463,6.58409,8.40449,0.821345,1041.19,10000.0,-2109.833251953125
1132.73,0.4372,9.18905,9.3601,1.05246,158.518,10000.0,-2436.354248046875
1658.72,0.563378,13.96321,14.24878,0.722309,642.646,10000.0,-1748.4139404296875
2827.3,0.626975,4.97237,7.33074,0.754874,701.333,10000.0,-3396.3310546875
1315.2,0.570627,8.77976,10.85249,1.21819,1163.37,10000.0,-2502.192138671875
2200.13,0.57807,11.5164,11.74709,0.706211,376.532,10000.0,-2369.021728515625
743.443,0.322391,4.19987,5.81818,1.41958,74.1949,10000.0,-3179.388916015625
245.691,0.122818,4.14684,5.73788,1.57122,19.8504,10000.0,-2924.107177734375
1271.43,0.466858,4.33557,7.045,1.02667,122.848,10000.0,-3500.0380859375
4166.98,0.854501,9.94826,14.11121,0.413306,4248.99,10000.0,-1591.5916748046875
2670.78,0.668234,8.83464,9.60292,0.721649,594.009,10000.0,-2635.90576171875
4425.29,0.801243,7.41797,9.76227,0.509314,2299.01,10000.0,-2297.029052734375
4413.01,0.730014,8.57532,10.38994,0.490241,1239.78,10000.0,-1789.087158203125
920.652,0.423008,5.31611,5.92419,1.21831,14.5857,10000.0,-3436.492431640625
557.543,0.256456,4.43446,5.76798,1.31146,92.6855,10000.0,-3394.244873046875
93.0964,0.0812732,3.41064,3.97871,1.52219,2.734,10000.0,-3588.58349609375
1746.96,0.637004,5.13176,9.15456,0.906534,680.256,10000.0,-2575.302978515625
2296.04,0.547604,5.01564,7.36779,0.897808,150.821,10000.0,-2910.857177734375
4246.3,0.770283,9.41084,11.67592,0.495748,1249.12,10000.0,-1792.62744140625
4917.85,0.76832,9.32956,11.47199,0.446243,2865.42,10000.0,-1613.2327880859375
2952.54,0.776293,11.61907,13.40188,0.721498,1696.09,10000.0,-1717.9346923828125
251.334,0.226063,4.14616,5.41421,1.70494,34.1808,10000.0,-3374.472412109375
3233.06,0.745803,8.56837,8.98965,0.638163,485.861,10000.0,-2564.0546875
2705.31,0.674341,5.64742,10.40741,0.792305,1175.34,10000.0,-2453.51171875
1031.01,0.454776,3.97242,5.30282,1.26458,43.3405,10000.0,-3597.168212890625
1428.24,0.496702,4.43204,6.32823,1.37479,322.079,10000.0,-2738.14990234375
1005.76,0.370917,5.37866,9.28898,1.213,559.753,10000.0,-2353.70849609375
829.559,0.35909,4.69084,4.85178,1.25654,26.8459,10000.0,-3315.15625
500.412,0.264619,5.24128,6.46734,1.7562,208.255,10000.0,-2811.087890625
868.662,0.294554,4.82107,5.6279,1.21792,69.4815,10000.0,-2844.358642578125
3298.8,0.731271,6.72619,9.61978,0.658305,781.394,10000.0,-2548.561279296875
668.922,0.301065,3.571,5.19133,1.25849,23.965,10000.0,-3662.682373046875
3172.07,0.686613,6.50052,8.52851,0.708744,1221.24,10000.0,-2728.343505859375
2535.9,0.681847,9.87721,10.32536,0.7625,408.083,10000.0,-2342.402099609375
2693.43,0.821904,15.92356,17.26997,0.644047,3096.12,10000.0,-1485.5584716796875
1462.92,0.515606,9.51549,10.09738,0.940414,732.543,10000.0,-2243.16552734375
1193.46,0.45232,11.6232,12.17708,0.977187,315.027,10000.0,-1999.4677734375
1052.93,0.514321,5.05191,8.69492,1.40473,244.074,10000.0,-3277.98486328125
760.519,0.315601,8.3767,8.53943,1.17555,316.185,10000.0,-2753.005859375
502.506,0.270464,3.5336,4.56582,1.22759,18.1173,10000.0,-3581.720458984375
586.219,0.273748,5.90651,8.22014,1.37617,259.583,10000.0,-3013.89013671875
731.027,0.461154,3.9036,5.57266,1.82988,104.428,10000.0,-3400.699462890625
1234.83,0.426696,4.42942,5.41221,1.09119,109.794,10000.0,-3455.74267578125
2361.35,0.633672,9.13901,9.71625,0.762356,387.695,10000.0,-2646.339599609375
3150.55,0.689762,7.45832,9.58723,0.680761,632.088,10000.0,-2506.646484375
5066.97,0.826735,9.51978,11.5897,0.412829,1437.93,10000.0,-1668.7742919921875
2985.65,0.709491,5.3292,16.46407,0.712039,2747.52,10000.0,-2516.706298828125
1072.02,0.406216,9.12793,9.38799,1.02904,437.183,10000.0,-2553.708251953125
971.234,0.462253,3.45562,7.63031,1.2987,183.873,10000.0,-3010.239013671875
156.226,0.134583,3.44083,3.7996,1.45801,3.08143,10000.0,-3399.406005859375
1600.82,0.583016,6.36225,6.86025,0.967721,94.1501,10000.0,-3691.53076171875
1010.78,0.579667,6.71263,7.13882,1.50771,222.71,10000.0,-3626.496826171875
1695.66,0.494182,5.39198,6.55789,0.968364,374.535,10000.0,-3032.00927734375
1881.54,0.625227,7.15725,7.49935,0.901381,125.111,10000.0,-3669.29150390625
5399.58,0.873626,11.12996,15.4965,0.320099,3135.6,10000.0,-1264.9639892578125
387.973,0.295025,3.74138,4.55922,1.75387,13.4803,10000.0,-3506.255615234375
4291.9,0.799176,9.28582,15.09278,0.483983,2588.24,10000.0,-1459.3480224609375
1922.88,0.647295,6.35354,10.30542,0.98968,1082.41,10000.0,-2723.318115234375
1578.84,0.578522,4.5156,8.50712,1.15722,433.041,10000.0,-2832.404541015625
1234.34,0.497339,4.47214,6.34369,1.04934,58.1289,10000.0,-3843.369140625
662.686,0.330027,4.22247,5.43302,1.21302,164.907,10000.0,-3361.775390625
3722.05,0.82179,8.71248,16.28233,0.562935,5377.98,10000.0,-1711.235595703125
751.52,0.350028,3.39914,4.87042,1.11582,12.1623,10000.0,-3693.205078125
1356.36,0.561402,3.90305,8.42074,1.24828,395.071,10000.0,-3069.825439453125
743.821,0.263839,4.85086,5.27543,1.31037,103.353,10000.0,-2962.743408203125
1380.97,0.573522,17.09348,17.45185,0.79076,775.865,10000.0,-1833.0013427734375
913.124,0.43966,10.87695,11.16838,1.09406,932.376,10000.0,-2554.36962890625
53.027,0.0631686,3.31258,3.6759,1.4093,0.742818,10000.0,-2905.295166015625
268.489,0.174304,4.05297,4.96949,1.40516,28.1521,10000.0,-3868.65087890625
1046.51,0.546927,3.68312,8.47132,1.47286,353.488,10000.0,-3042.665283203125
5476.48,0.840812,9.88138,13.74735,0.356242,3683.93,10000.0,-1472.854736328125
3667.24,0.812837,9.07515,16.20843,0.573212,5260.93,10000.0,-1694.086669921875
4246.16,0.678455,6.3632,8.13893,0.621896,445.982,10000.0,-2292.58447265625
4161.76,0.833738,13.90423,20.34858,0.415088,5661.45,10000.0,-1510.6241455078125
2720.73,0.688674,7.32009,9.73015,0.835712,517.083,10000.0,-2175.376708984375
1715.46,0.509521,5.30737,6.67526,0.942387,146.976,10000.0,-3324.751220703125
894.2,0.36761,6.02072,6.79939,1.1671,231.697,10000.0,-3508.137939453125
470.452,0.260468,3.63073,4.94555,1.70123,22.7442,10000.0,-3358.41943359375
4184.73,0.790245,9.02563,12.28108,0.528379,2916.56,10000.0,-1586.9517822265625
1313.78,0.407021,3.90099,5.75923,1.08842,63.5161,10000.0,-3086.942626953125
2767.2,0.632464,4.79045,6.96863,0.778645,571.754,10000.0,-3290.34716796875
1006.05,0.372157,8.33006,8.81103,1.1114,120.929,10000.0,-2271.830810546875
4362.24,0.834935,9.72077,14.16205,0.43204,1856.43,10000.0,-1594.8875732421875
1662.51,0.540921,4.67063,6.09398,0.974622,105.445,10000.0,-3514.919921875
2437.58,0.639339,4.474,8.91468,0.866253,574.217,10000.0,-3347.977783203125
3512.32,0.793242,8.72362,16.24343,0.598558,4962.32,10000.0,-1772.1307373046875
3076.25,0.639084,4.66382,9.01485,0.819383,697.899,10000.0,-2328.2197265625
2270.66,0.544429,4.7355,6.43514,0.924176,114.28,10000.0,-2886.915283203125
5581.29,0.784934,8.1372,9.88314,0.43534,1676.56,10000.0,-1786.2659912109375
2738.35,0.630214,7.62658,8.79139,0.733742,354.858,10000.0,-2393.943359375
881.025,0.376896,6.13832,6.66556,1.1884,222.601,10000.0,-3513.554443359375
3306.73,0.636945,6.07051,9.41681,0.740244,1482.0,10000.0,-2048.992919921875
1851.94,0.636304,5.67313,7.35697,0.92614,132.903,10000.0,-3797.738525390625
1745.1,0.630464,21.04467,21.35039,0.628125,1214.75,10000.0,-1432.263916015625
5253.6,0.835703,10.18807,15.28634,0.379341,3118.63,1500.0,-1616.0655517578125
662.048,0.249821,5.67629,7.40167,1.22102,270.296,1500.0,-3215.40576171875
1261.62,0.486148,5.9997,6.8747,1.10164,107.852,1500.0,-3608.929931640625
2782.81,0.632409,4.85371,6.80037,0.810333,596.188,1500.0,-3160.265380859375
450.303,0.276434,5.26466,5.4862,1.5775,40.766,1500.0,-3408.0087890625
710.721,0.319341,3.54793,5.89574,1.34286,75.0005,1500.0,-3056.889404296875
520.365,0.256285,3.88232,4.45765,1.38529,15.5167,1500.0,-3476.4794921875
2703.48,0.717203,13.23809,13.64979,0.594785,859.08,1500.0,-2239.058349609375
386.243,0.205148,3.84845,5.81821,1.4358,51.7063,1500.0,-2804.072509765625
827.514,0.446166,3.93992,4.67093,1.1825,23.5519,1500.0,-4004.60400390625
1902.83,0.551202,4.75454,7.8725,0.941513,216.99,1500.0,-3190.77880859375
2946.22,0.65517,5.33267,7.21008,0.858867,238.791,1500.0,-2894.41259765625
2878.39,0.782509,13.9312,14.12816,0.559847,827.721,1500.0,-2375.182373046875
1151.14,0.372418,6.88632,7.36137,1.02833,101.737,1500.0,-2904.751708984375
1950.43,0.491212,3.49546,6.89403,0.893207,187.655,1500.0,-3040.088623046875
3601.36,0.768025,9.67229,10.76037,0.565402,3327.62,1500.0,-1873.9432373046875
4795.39,0.825919,8.17594,12.7084,0.444537,6134.82,1500.0,-2253.151123046875
280.483,0.197637,3.37052,4.17113,1.46199,4.30249,1500.0,-3303.66943359375
2623.42,0.65326,6.23896,8.71408,0.781367,710.006,1500.0,-2950.42529296875
422.331,0.193113,3.45673,4.28195,1.44902,10.5784,1500.0,-3493.911865234375
1802.94,0.604757,15.33673,15.6021,0.691203,694.043,1500.0,-1897.7054443359375
1915.63,0.555278,4.65535,8.60383,0.987269,763.393,1500.0,-2611.406982421875
2030.95,0.632308,3.97074,10.01636,0.873654,2041.85,1500.0,-3148.0068359375
1391.45,0.51959,7.04446,7.53953,0.990284,25.8565,1500.0,-3675.366943359375
1707.79,0.588226,4.44698,13.00223,1.02436,897.213,1500.0,-3098.96630859375
5422.33,0.874159,13.79905,17.30413,0.296383,3324.69,1500.0,-1445.0106201171875
5071.09,0.807612,9.35018,11.37498,0.456679,1157.17,1500.0,-1862.27978515625
1411.19,0.493932,4.4322,5.92707,1.21029,157.944,1500.0,-3391.6435546875
3100.15,0.886859,14.91166,24.95139,0.416069,10879.0,1500.0,-1330.375732421875
1375.01,0.704105,26.0503,26.28795,0.683626,3292.88,1500.0,-1887.0325927734375
4995.25,0.878832,12.04532,18.11968,0.337357,7433.98,1500.0,-1508.6571044921875
3163.29,0.68597,6.29952,11.91303,0.731845,1353.03,1500.0,-2310.18408203125
2057.15,0.709917,10.11349,11.88416,0.927027,1058.31,1500.0,-2227.549072265625
3689.4,0.755012,6.96832,10.79788,0.644432,1548.35,1500.0,-2054.874267578125
2061.03,0.56561,4.35869,6.31133,1.00297,266.523,1500.0,-3103.352294921875
790.573,0.344098,3.62574,5.11906,1.43074,37.193,1500.0,-3196.053955078125
2916.18,0.69151,4.5457,9.99071,0.833668,1109.86,1500.0,-2634.04541015625
3577.93,0.778184,8.16022,8.58291,0.625503,725.716,1500.0,-3246.641357421875
3273.99,0.736081,7.97884,8.52954,0.698784,540.252,1500.0,-3272.80224609375
922.017,0.487442,4.10688,5.57457,1.26835,31.9638,1500.0,-4232.3349609375
1027.83,0.436627,4.04152,6.59943,1.19316,102.163,1500.0,-3364.778564453125
3366.25,0.77621,7.48366,15.22863,0.625384,4112.82,1500.0,-2105.1240234375
2856.91,0.569431,5.63025,6.91667,0.801383,363.912,1500.0,-2685.715576171875
444.69,0.259669,3.36014,4.27231,1.19392,6.13957,1500.0,-3528.211181640625
709.833,0.28062,7.59887,7.72087,1.20392,243.969,1500.0,-2710.77783203125
1665.27,0.540235,6.94874,8.07394,1.08286,1084.25,1500.0,-2869.310791015625
2870.05,0.641438,5.46231,13.46057,0.723161,1467.45,1500.0,-2162.221923828125
607.357,0.206852,4.75938,6.81721,1.14535,99.0867,1500.0,-3195.991943359375
676.771,0.342391,4.7145,5.31603,1.4215,29.3702,1500.0,-3546.62060546875
4452.33,0.762696,7.5245,9.1585,0.594102,386.057,1500.0,-2737.1533203125
1141.69,0.414486,8.79146,9.30291,1.02935,140.802,1500.0,-2827.327880859375
3645.1,0.770843,5.61242,15.07673,0.613799,2490.67,1500.0,-2434.95166015625
4065.94,0.808717,10.62303,16.45523,0.426286,3356.28,1500.0,-1459.427001953125
795.521,0.421962,4.12373,5.3587,1.24554,14.6784,1500.0,-3872.64404296875
3774.44,0.726056,6.45934,9.95521,0.622259,1381.64,1500.0,-2451.52978515625
2013.08,0.589731,6.08879,8.84753,0.928483,903.676,1500.0,-3042.803466796875
1275.87,0.486016,3.64655,4.67568,1.28535,54.6714,1500.0,-3382.56689453125
4453.04,0.798038,9.44555,13.05719,0.45387,1639.95,1500.0,-1818.3697509765625
2031.63,0.68281,6.56044,9.99168,0.998145,1203.93,1500.0,-2679.19873046875
2479.83,0.626904,7.37077,9.4629,0.797708,390.061,1500.0,-2577.992431640625
291.644,0.197681,4.12694,4.44588,1.68865,9.07454,1500.0,-3600.068115234375
335.596,0.191153,4.14521,4.9505,1.57422,14.1083,1500.0,-3568.285400390625
841.39,0.359861,6.61719,6.9388,1.29465,55.5198,1500.0,-3028.128173828125
514.869,0.499213,3.385,7.5389,1.48862,104.034,1500.0,-3461.641845703125
4538.82,0.739132,7.00942,8.91376,0.562285,1191.19,1500.0,-2164.67333984375
1504.28,0.508438,9.99552,10.1547,0.900599,177.098,1500.0,-2751.2763671875
450.602,0.304799,5.86377,7.14984,1.53706,71.0717,1500.0,-3317.789794921875
2269.58,0.624589,6.78363,8.35606,0.818216,729.042,1500.0,-3045.997314453125
1018.05,0.463294,12.45807,12.60434,1.04605,647.916,1500.0,-2189.265380859375
4043.23,0.701183,6.22793,8.47586,0.617348,1065.94,1500.0,-2289.834716796875
967.477,0.512258,4.30007,7.80705,1.10005,429.252,1500.0,-3322.618896484375
1283.35,0.45463,5.95566,7.5555,1.23418,315.08,1500.0,-3033.026611328125
1358.41,0.425795,4.00139,5.33438,1.13701,91.08,1500.0,-3310.112548828125
986.088,0.498677,3.31834,7.49929,1.34045,173.267,1500.0,-3316.871337890625
3612.95,0.751122,7.21223,8.75253,0.680264,1132.15,1500.0,-2484.02783203125
1930.57,0.524962,4.14072,5.68732,0.960339,313.805,1500.0,-3250.56640625
4680.8,0.832221,14.29134,16.92815,0.403837,4407.97,1500.0,-1773.783935546875
5727.75,0.913469,15.34369,22.07579,0.234732,11516.8,1500.0,-1245.5936279296875
1189.29,0.475047,5.51095,6.80196,1.10257,15.4683,1500.0,-3397.31982421875
1082.34,0.428202,4.77751,6.21561,1.13204,106.556,1500.0,-3165.747314453125
4547.25,0.804554,9.50763,10.22665,0.53133,999.857,1500.0,-2730.97314453125
2754.32,0.5432,4.94806,8.49357,0.770035,256.459,1500.0,-2808.2890625
5614.43,0.813774,8.75026,12.27296,0.398317,3036.37,1500.0,-1768.4898681640625
3168.57,0.80097,8.04733,16.20133,0.667226,4932.38,1500.0,-2099.51318359375
2043.92,0.663648,4.3686,14.26204,0.80592,1139.3,1500.0,-3080.349853515625
2814.74,0.660606,6.23739,9.31582,0.771116,1154.02,1500.0,-2565.14794921875
2035.43,0.587922,4.59439,5.94382,0.870209,229.184,1500.0,-3407.671875
4230.9,0.770053,6.8946,11.99579,0.58716,2969.87,1500.0,-1819.9703369140625
2588.39,0.62356,6.26097,7.63691,0.785669,318.91,1500.0,-2939.15576171875
89.075,0.102716,3.40653,3.86071,1.60741,2.21383,1500.0,-3453.919189453125
4471.57,0.773042,8.76666,11.76906,0.489933,2437.86,1500.0,-2052.6376953125
1264.96,0.483909,5.766,6.37902,1.05133,80.5443,1500.0,-3698.306884765625
2224.82,0.624844,6.81842,8.73508,0.885135,535.149,1500.0,-2715.325439453125
1672.63,0.69007,4.38149,10.17188,1.00046,624.042,1500.0,-3481.199462890625
4942.64,0.775322,7.8409,10.00639,0.496241,2097.25,1500.0,-2237.62890625
5777.86,0.843008,12.17362,15.8178,0.35257,2518.71,1500.0,-1538.98291015625
2759.69,0.688254,4.56573,10.22201,0.855708,1058.43,1500.0,-2537.01025390625
4106.13,0.711592,4.7506,7.59889,0.638865,714.864,1500.0,-3129.564208984375
4272.99,0.808205,10.28641,14.8741,0.458105,2700.2,1500.0,-1471.5211181640625
2627.53,0.755693,13.80077,14.38824,0.612202,1932.46,1500.0,-2137.25830078125
2926.84,0.62391,5.12171,6.27277,0.852846,367.983,1500.0,-2894.557373046875
6786.51,0.960946,25.00225,26.76389,0.105497,33502.7,1500.0,-884.798583984375
