Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,Pressure [kPa],H_ads [kJ/mol],CO2 Uptake [g/g]
1393.4,0.535185,5.63804,6.46999,1.1426,74.1422,10.0,-2551.619384765625,14.195734024047852
4854.69,0.740432,6.42114,8.99566,0.576885,553.193,10.0,-1586.6124267578125,3.392869472503662
1549.34,0.522098,10.40235,10.52048,0.86429,193.33,10.0,-1891.899169921875,3.485081195831299
2266.43,0.657866,5.64742,11.53447,0.893424,1109.15,10.0,-1940.1405029296875,4.059981822967529
660.172,0.314342,5.03188,6.12838,1.06388,74.5527,10.0,-2550.5419921875,5.20067834854126
3351.59,0.790041,7.81963,16.17017,0.633186,4808.07,10.0,-1630.4769287109375,3.103471040725708
1923.34,0.588943,3.98273,7.57726,1.00191,440.364,10.0,-2391.7275390625,11.52441120147705
2897.96,0.834097,19.9329,20.7973,0.439487,2162.05,10.0,-1902.446533203125,6.558101654052734
2782.02,0.698723,10.03042,10.65287,0.702528,464.348,10.0,-1707.423828125,3.271486520767212
190.708,0.105406,3.95257,4.30826,1.56348,11.3495,10.0,-2507.303955078125,0.40060144662857056
4538.82,0.739132,7.00942,8.91376,0.562285,1191.19,10.0,-1576.34423828125,3.221487045288086
1281.38,0.515921,14.65194,15.16486,0.929715,642.412,10.0,-1809.296630859375,1.800694465637207
3413.07,0.817436,8.09034,16.26227,0.617329,5269.56,10.0,-1535.69091796875,2.637526512145996
2599.68,0.723667,13.66792,14.14306,0.614612,765.339,10.0,-2378.382080078125,8.051658630371094
341.55,0.2553,3.43557,4.23423,1.45439,7.98242,10.0,-3728.270751953125,20.742517471313477
631.302,0.335315,4.7017,5.38223,1.49564,25.6071,10.0,-3226.107421875,25.780723571777344
1012.29,0.516735,4.95656,6.41493,1.36874,109.263,10.0,-3255.09228515625,51.522308349609375
2096.66,0.543306,4.38531,5.45362,0.982636,137.162,10.0,-2628.52197265625,15.2748441696167
4652.82,0.82567,11.56288,18.03241,0.444334,5316.83,10.0,-1564.115234375,3.5884385108947754
2086.78,0.685271,8.77204,8.99695,1.00173,801.722,10.0,-2540.0888671875,10.3045015335083
1997.56,0.639496,11.3491,12.09911,0.776118,923.714,10.0,-2572.83349609375,7.064435005187988
2706.61,0.733349,8.48917,11.62637,0.905711,2202.23,10.0,-1786.1380615234375,2.3621184825897217
1596.93,0.581661,7.65006,7.98597,0.946136,229.797,10.0,-2775.789306640625,19.13553237915039
2486.27,0.716648,11.15831,11.75063,0.653543,554.97,10.0,-2440.4208984375,13.177142143249512
826.955,0.430532,4.51535,5.63695,1.29919,39.4135,10.0,-3520.04345703125,59.014732360839844
1504.28,0.508438,9.99552,10.1547,0.900599,177.098,10.0,-1813.9862060546875,2.8173558712005615
2474.96,0.617248,5.10514,10.34455,0.832061,915.456,10.0,-2146.341796875,5.6333465576171875
244.165,0.109246,4.14383,5.48807,1.29184,32.6998,10.0,-2398.39892578125,0.7821241617202759
1678.74,0.563534,6.61021,7.79597,1.12027,70.817,10.0,-2626.101318359375,10.917463302612305
605.738,0.362409,3.36087,4.66693,1.25974,13.6813,10.0,-3584.28662109375,43.758636474609375
4234.64,0.856536,14.19197,20.49178,0.401734,6185.06,10.0,-1332.5565185546875,2.353421926498413
901.943,0.440851,6.28705,6.5693,1.34242,105.94,10.0,-2504.34765625,11.35402774810791
2361.35,0.824544,12.80722,20.16319,0.710552,5632.9,10.0,-1787.1231689453125,2.9161577224731445
5745.15,0.886976,12.40421,17.21859,0.27118,4498.67,10.0,-1427.6556396484375,3.5629148483276367
4349.72,0.8474,15.16141,20.33613,0.374087,6063.52,10.0,-1425.72412109375,2.736283779144287
1524.54,0.465112,5.5655,8.10787,1.07458,293.1,10.0,-2270.607177734375,3.8644745349884033
820.464,0.469629,3.47769,7.54839,1.51106,170.857,10.0,-3044.72265625,23.383739471435547
2727.39,0.603079,5.02845,7.04348,0.793936,674.375,10.0,-2267.41162109375,12.124897003173828
1831.56,0.622437,4.48032,5.65189,1.00755,89.8752,10.0,-3210.443359375,77.7926025390625
5546.96,0.841394,12.56842,16.59127,0.334837,2515.5,10.0,-1286.9503173828125,2.802811622619629
1217.14,0.461206,3.40265,5.92198,1.04999,81.0009,10.0,-2713.283447265625,11.52796459197998
1669.45,0.563984,4.79282,5.82422,1.01105,199.536,10.0,-2887.806396484375,33.413848876953125
4022.63,0.713743,6.36161,9.24431,0.645372,1416.33,10.0,-1849.7518310546875,4.890649318695068
3226.15,0.749657,6.74002,13.14474,0.679361,1533.9,10.0,-1260.5775146484375,1.5700639486312866
1634.94,0.681008,20.49738,20.79491,0.748628,1316.32,10.0,-1846.1585693359375,1.9924849271774292
528.651,0.279191,3.45669,4.93453,1.39376,42.7908,10.0,-3292.321533203125,15.804902076721191
1303.49,0.532967,6.44348,8.92958,1.31326,1421.6,10.0,-2000.0396728515625,2.933894157409668
3180.87,0.676767,5.97229,9.22958,0.710585,1312.09,10.0,-2090.991455078125,6.805637836456299
2392.71,0.669599,4.98468,10.94609,0.967842,516.92,10.0,-1768.533447265625,3.375044107437134
1947.93,0.679897,12.39127,13.23374,0.799948,1228.76,10.0,-1805.74365234375,2.9957962036132812
728.675,0.325382,3.43664,4.7143,1.2459,18.5774,10.0,-3193.628662109375,13.126636505126953
448.758,0.288906,4.27272,4.61456,1.69401,26.6593,10.0,-3552.7919921875,25.011953353881836
2784.19,0.610591,4.91004,8.2179,0.842284,241.06,10.0,-1763.313232421875,3.0625412464141846
2794.59,0.801985,21.37278,22.32701,0.461215,2422.44,10.0,-2096.8427734375,6.688096046447754
372.47,0.237295,4.68955,5.2437,1.61152,29.8732,10.0,-3368.467529296875,21.83002471923828
1515.56,0.552592,6.90115,7.58347,0.955662,156.982,10.0,-2646.667724609375,17.012104034423828
105.093,0.101582,3.43979,4.25823,1.87721,3.65254,10.0,-3594.1357421875,2.7281599044799805
3413.63,0.76831,10.85487,12.41181,0.58279,1399.4,10.0,-1906.0169677734375,5.240100860595703
3375.33,0.727117,9.14271,9.8592,0.664051,845.045,10.0,-2056.52587890625,6.378934860229492
1797.95,0.543787,5.75538,7.20604,0.945119,159.448,10.0,-2436.284423828125,12.483664512634277
4588.52,0.766496,9.24353,13.40682,0.427944,2294.76,10.0,-1817.6485595703125,4.117260932922363
1290.14,0.440099,4.15914,6.59171,1.05705,97.1974,10.0,-2821.3662109375,16.119821548461914
3794.44,0.825273,8.71165,16.26947,0.553458,5419.45,10.0,-1477.8841552734375,2.8085715770721436
2656.86,0.598405,4.7875,6.71358,0.938518,736.12,10.0,-1996.2584228515625,4.441986083984375
2008.68,0.566843,8.62064,9.67783,0.887405,741.706,10.0,-1979.4256591796875,3.5063252449035645
2670.17,0.610721,7.44322,8.7689,0.74184,377.262,10.0,-1818.9833984375,3.115699291229248
3122.91,0.668683,7.27232,10.46375,0.660978,1770.75,10.0,-2035.5069580078125,4.857707500457764
553.064,0.236488,3.82381,4.88356,1.26647,13.7634,10.0,-3097.204833984375,11.360686302185059
5852.99,0.931658,18.90643,23.49077,0.194037,15141.3,10.0,-974.5905151367188,2.6728994846343994
428.515,0.289344,4.89826,7.10171,1.91471,115.022,10.0,-2829.778076171875,7.931784629821777
2186.06,0.540257,7.07627,7.37295,0.890532,252.657,10.0,-2455.727294921875,7.404874801635742
3365.93,0.693913,8.19119,13.26425,0.58609,1634.06,10.0,-2055.3095703125,3.527660846710205
2256.27,0.549604,6.48205,7.79318,0.812362,710.635,10.0,-2141.57080078125,5.724082946777344
443.737,0.239494,3.57855,5.02753,1.43644,25.8948,10.0,-3201.858154296875,10.633399963378906
2320.81,0.599349,3.78754,5.26245,0.936991,299.017,10.0,-2953.419677734375,31.89967918395996
450.602,0.304799,5.86377,7.14984,1.53706,71.0717,10.0,-2633.416748046875,6.838936805725098
1688.94,0.550806,7.19564,7.87585,0.989095,198.966,10.0,-2523.66796875,13.808063507080078
1719.08,0.602076,4.84035,8.46366,1.10914,472.465,10.0,-2568.12109375,13.132568359375
328.078,0.17582,3.5155,4.79699,1.41075,27.6758,10.0,-3134.635009765625,5.438136100769043
2901.42,0.71699,11.09332,11.36151,0.640402,617.532,10.0,-2758.0732421875,16.60663414001465
339.603,0.211885,3.4741,4.21242,1.47081,7.40858,10.0,-3274.143310546875,5.414202690124512
4688.22,0.841228,12.99712,16.93268,0.341662,3091.55,10.0,-1363.8380126953125,2.650696039199829
4790.46,0.834678,14.57874,17.3175,0.387141,5128.25,10.0,-1749.4752197265625,4.938216209411621
301.989,0.247774,3.38441,4.39974,1.35384,9.61322,10.0,-3987.846435546875,43.886409759521484
825.624,0.412583,3.71777,5.44349,1.44759,82.4465,10.0,-2988.210693359375,18.61810874938965
602.589,0.332101,3.41961,4.63389,1.3842,35.9376,10.0,-3699.025634765625,49.32512283325195
927.017,0.429087,9.40117,9.66962,1.23116,152.813,10.0,-1750.521728515625,1.6247260570526123
628.317,0.273829,4.07762,5.33397,1.31441,49.6843,10.0,-2889.4111328125,11.664177894592285
392.081,0.232991,3.33536,4.61045,1.35164,21.3278,10.0,-3338.364990234375,8.969120025634766
1781.03,0.483028,4.50683,5.58499,0.97224,213.113,10.0,-2655.989501953125,15.01585578918457
2957.61,0.763081,7.20029,15.2358,0.70593,3943.18,10.0,-1693.4554443359375,3.2709078788757324
5046.9,0.842734,8.06458,13.31211,0.423392,5953.72,10.0,-1159.382080078125,2.1082093715667725
5113.54,0.839129,13.06132,15.28909,0.373318,2092.06,10.0,-1618.701904296875,4.480731964111328
1679.47,0.571648,4.05074,4.77888,1.11262,401.861,10.0,-2682.492431640625,17.872060775756836
444.927,0.228609,3.7557,4.9079,1.24372,24.8799,10.0,-3456.01904296875,20.286022186279297
2361.43,0.598562,7.01676,8.85741,0.791394,1717.62,10.0,-2139.466552734375,6.197253704071045
592.912,0.342874,3.85093,4.53193,1.98883,30.4414,10.0,-2872.418701171875,7.10187292098999
756.301,0.420085,9.17664,10.05133,1.33547,329.131,10.0,-3268.461669921875,14.991440773010254
4996.37,0.755156,9.07037,10.84434,0.442279,2599.76,10.0,-1573.671875,2.967271327972412
3380.97,0.81375,10.22132,13.48327,0.54755,3783.03,10.0,-1535.3990478515625,2.630352735519409
856.803,0.34551,3.60645,4.29186,1.15356,86.1542,10.0,-3187.1650390625,10.399250030517578
5109.58,0.878178,12.64974,15.85616,0.33301,3390.59,10.0,-1407.400390625,3.1800897121429443
1402.69,0.487502,5.56693,7.12878,0.992557,164.434,10.0,-2506.51220703125,10.416373252868652
970.298,0.334791,5.59583,5.75077,1.14194,44.4105,10.0,-2455.998779296875,6.247823715209961
872.793,0.401377,3.91078,4.70562,1.21473,33.4501,10.0,-3480.355224609375,45.76222229003906
728.946,0.451467,5.1553,6.34985,1.63687,63.7631,10.0,-2936.111572265625,21.753833770751953
3942.12,0.770192,8.39357,14.63967,0.525748,2236.53,10.0,-1459.420166015625,2.359485626220703
889.282,0.465411,4.96181,5.55311,1.41009,109.336,10.0,-4003.494384765625,30.117515563964844
674.883,0.294855,4.05342,5.87232,1.21559,71.2109,10.0,-2938.82177734375,14.288947105407715
2530.23,0.62274,5.3108,6.1103,0.920338,149.803,10.0,-2129.8427734375,7.458235740661621
2353.29,0.733599,11.86093,12.54541,0.75628,587.098,10.0,-1924.6883544921875,5.7888875007629395
3318.82,0.876666,30.47021,31.10577,0.305623,4868.18,10.0,-1805.0006103515625,5.964600563049316
1904.26,0.548241,4.73536,6.65322,1.02552,445.775,10.0,-2414.968505859375,12.59504508972168
1210.52,0.463297,4.14008,6.5699,1.10042,73.9899,10.0,-3012.143798828125,24.85238265991211
704.625,0.305479,7.23862,8.41483,1.47798,311.195,10.0,-1791.4080810546875,1.0533573627471924
2245.67,0.691209,10.39083,11.69955,0.752291,475.209,10.0,-1957.3072509765625,6.024402141571045
643.515,0.321968,3.69784,5.25205,1.31441,74.7192,10.0,-3183.57470703125,16.39199447631836
3448.81,0.753778,8.42089,8.9106,0.639461,682.439,10.0,-2220.27880859375,11.276057243347168
2595.88,0.606451,5.33279,7.3636,0.817045,433.996,10.0,-2606.8359375,13.522743225097656
513.448,0.184342,4.34616,5.69281,1.43484,33.3864,10.0,-2074.868896484375,0.579441487789154
4873.39,0.838152,12.17548,16.96652,0.341071,3261.38,10.0,-1595.210205078125,3.6256582736968994
1039.95,0.434488,9.54543,9.88221,1.04916,453.257,10.0,-1835.3345947265625,1.61283278465271
1344.78,0.428677,3.73328,7.46151,1.14766,234.271,10.0,-2200.38623046875,3.1307857036590576
4678.35,0.86306,14.45453,18.76661,0.320539,3663.6,10.0,-1370.7606201171875,2.762206792831421
642.742,0.305465,4.07072,7.45897,1.46736,146.864,10.0,-2704.497802734375,6.138483047485352
407.499,0.177117,4.3574,5.09729,1.38013,31.7995,10.0,-2901.016357421875,6.062219142913818
407.622,0.304967,3.46875,4.47461,1.66414,6.00423,10.0,-3333.84033203125,7.664270877838135
3027.15,0.73136,10.60515,12.95665,0.70619,1443.46,10.0,-1893.7640380859375,3.11271333694458
1324.36,0.499887,5.399,6.85326,1.08747,261.852,10.0,-2980.208740234375,24.051652908325195
1263.02,0.587021,4.93949,6.15197,1.43335,109.462,10.0,-2568.005859375,15.288695335388184
272.949,0.207383,3.73285,4.44778,1.81287,10.2769,10.0,-3900.8984375,27.698375701904297
4270.94,0.843063,12.1127,13.88632,0.432499,4084.71,10.0,-1545.9205322265625,3.365889549255371
2829.47,0.78597,13.15606,13.60274,0.567252,796.257,10.0,-2352.38671875,14.080573081970215
438.231,0.307149,4.03021,4.95758,1.77517,26.9883,10.0,-3310.59375,20.69623374938965
3193.95,0.707279,7.57362,9.67605,0.719323,337.381,10.0,-1742.88427734375,4.331411838531494
2732.17,0.602807,5.7333,7.92752,0.776911,319.349,10.0,-2173.017822265625,7.056405544281006
1486.96,0.512279,4.21963,5.62486,0.941354,41.8258,10.0,-3415.09033203125,68.79794311523438
5150.23,0.785568,8.54242,11.05766,0.430906,2815.69,10.0,-1678.842041015625,3.5809361934661865
3629.05,0.812729,8.536,16.2676,0.580979,5210.25,10.0,-1535.4892578125,2.9886772632598877
1540.85,0.531952,7.14213,7.81218,1.04288,195.691,10.0,-2625.133056640625,14.28996467590332
2349.52,0.727891,8.70234,9.68422,0.898844,1486.06,10.0,-2055.23974609375,5.732913970947266
2946.55,0.709362,5.58697,10.19414,0.792895,1287.62,10.0,-2235.07666015625,8.177507400512695
399.589,0.258531,5.21368,6.98088,1.80262,108.86,10.0,-2667.77685546875,5.3130784034729
361.593,0.221908,3.33135,4.81984,1.44745,21.4426,10.0,-3749.740478515625,31.58978271484375
1353.87,0.567976,20.36627,20.7271,0.770473,1162.8,10.0,-1304.0045166015625,0.8907440304756165
3524.09,0.625439,4.71791,7.47934,0.758551,340.395,10.0,-1856.9312744140625,3.2761220932006836
1843.97,0.6163,21.77952,21.92083,0.58411,1231.87,10.0,-1311.143798828125,1.0651559829711914
2096.01,0.568854,7.19309,7.73374,0.805778,334.354,10.0,-2358.70166015625,8.241375923156738
1195.47,0.585338,4.61685,5.40796,1.22116,48.0884,10.0,-3701.27783203125,108.10852813720703
1766.1,0.531874,4.23431,6.33047,1.15469,114.998,10.0,-2342.881591796875,5.377378940582275
556.047,0.311188,3.6949,5.15294,1.17819,25.9561,10.0,-3491.326416015625,29.16691780090332
3863.09,0.825635,11.6494,17.90942,0.442988,3762.44,10.0,-1916.5870361328125,3.664992570877075
2475.33,0.727746,7.6483,7.84087,0.738765,316.861,10.0,-2535.519775390625,24.350927352905273
695.022,0.385068,3.45001,4.29034,1.42314,17.239,10.0,-3234.004638671875,20.244976043701172
3100.77,0.702086,8.05973,11.19486,0.64985,2327.86,10.0,-1743.3929443359375,3.6635079383850098
992.149,0.436659,5.06218,5.42132,1.08628,105.384,10.0,-3480.61962890625,65.13592529296875
1726.37,0.572795,6.54375,7.1012,0.936766,106.421,10.0,-2436.177978515625,15.960166931152344
954.546,0.449343,4.19349,5.6157,1.241,43.6667,10.0,-3480.29736328125,52.89107131958008
1322.67,0.672995,9.77158,10.99378,1.20175,364.86,10.0,-2190.0673828125,6.420158386230469
4219.92,0.655452,6.03014,8.98694,0.560723,716.968,10.0,-1738.2052001953125,3.3082706928253174
873.73,0.279594,4.50085,5.1152,1.26166,88.9201,10.0,-2528.65869140625,3.9090044498443604
1358.26,0.498891,7.38345,7.90401,1.00615,188.8,10.0,-2439.211669921875,6.965930938720703
327.683,0.205376,4.35491,4.96478,1.49095,22.3882,10.0,-3610.243896484375,26.638591766357422
1213.89,0.517033,3.89522,5.74705,1.47019,216.745,10.0,-2717.2294921875,12.543906211853027
4059.64,0.79671,8.44198,12.86755,0.539812,2098.24,10.0,-1369.104736328125,2.1085195541381836
1658.09,0.67425,8.07242,8.90646,1.00308,202.965,10.0,-2745.946533203125,25.402267456054688
642.971,0.305823,4.43132,4.94811,1.23956,72.1691,10.0,-3480.943359375,38.47160339355469
972.302,0.363301,3.783,4.54958,1.09811,19.1451,10.0,-3322.47802734375,24.23301124572754
4560.03,0.830782,11.84625,13.73339,0.439457,3605.99,10.0,-1813.7916259765625,5.892965316772461
2298.5,0.625669,7.19477,9.36838,0.849505,361.164,10.0,-1982.56591796875,4.27898645401001
2856.14,0.581602,5.43912,6.90328,0.847498,190.728,10.0,-2036.5062255859375,4.662646770477295
2170.59,0.519452,4.50916,6.17197,0.861904,252.483,10.0,-2559.03662109375,10.558481216430664
1234.91,0.451771,5.31486,7.01098,1.23414,158.214,10.0,-2373.86962890625,5.1410908699035645
2034.57,0.614256,5.33665,7.74972,1.037,917.045,10.0,-2248.142822265625,9.04640007019043
3433.15,0.662538,7.81311,8.7931,0.646236,431.959,10.0,-1759.2587890625,3.2366554737091064
2269.58,0.624589,6.78363,8.35606,0.818216,729.042,10.0,-2192.1025390625,7.889781475067139
1018.05,0.463294,12.45807,12.60434,1.04605,647.916,10.0,-1953.4716796875,1.9179930686950684
5367.64,0.792249,9.53409,13.42908,0.38675,2049.08,10.0,-1587.6988525390625,3.2429592609405518
3444.71,0.680486,6.15335,7.83213,0.695047,538.838,10.0,-2054.03369140625,7.6306023597717285
734.471,0.257747,4.46619,5.61721,1.29583,106.648,10.0,-2489.89697265625,4.171172142028809
2198.22,0.640728,6.27606,8.31363,0.915764,798.921,10.0,-2051.31982421875,6.834239959716797
4768.07,0.836029,11.47111,14.65133,0.373633,3841.94,10.0,-1498.0645751953125,3.004772186279297
3027.36,0.792538,13.68532,13.90311,0.520271,953.813,10.0,-2290.986572265625,11.9337158203125
2623.55,0.844066,14.90902,20.64025,0.600278,6095.97,10.0,-1705.2337646484375,2.8508734703063965
2736.3,0.530548,4.21575,5.82586,0.857921,111.711,10.0,-2229.578369140625,5.6968464851379395
1294.94,0.476024,4.62536,5.86419,1.15475,132.039,10.0,-3247.42529296875,23.74618911743164
937.659,0.483548,3.41819,7.51088,1.3705,162.593,10.0,-3098.68505859375,26.701486587524414
2318.62,0.542516,5.74357,7.18852,0.841893,233.995,10.0,-2601.302734375,8.622220993041992
4187.88,0.818738,9.27939,16.51191,0.422742,4156.15,10.0,-1083.072998046875,1.610489010810852
3061.12,0.728821,9.16041,10.25482,0.69421,1083.83,10.0,-2097.106201171875,6.4272990226745605
4043.23,0.701183,6.22793,8.47586,0.617348,1065.94,10.0,-1656.01953125,3.3932933807373047
2541.89,0.626883,4.8153,9.03275,0.844731,731.457,10.0,-1845.7996826171875,3.7352397441864014
2136.89,0.658275,4.23205,10.13679,0.888353,863.34,10.0,-2553.03955078125,18.567638397216797
1008.45,0.358664,3.53673,4.71699,1.15393,50.1255,10.0,-2865.556640625,10.300257682800293
2832.03,0.800751,10.40624,12.2639,0.745598,2318.02,10.0,-1485.4166259765625,2.1460459232330322
829.07,0.349521,4.05748,4.70866,1.25377,13.3909,10.0,-3490.062744140625,37.120361328125
861.11,0.428056,6.46527,7.20057,1.36989,106.203,10.0,-2526.818603515625,7.631329536437988
1137.94,0.458952,4.44446,6.92325,1.06204,309.406,10.0,-2959.91845703125,26.100927352905273
2244.37,0.533119,4.81447,6.23895,0.812374,418.374,10.0,-2461.1240234375,14.877756118774414
1243.3,0.449032,3.87731,5.02899,1.11581,70.9358,10.0,-3355.599365234375,36.780433654785156
3029.5,0.75678,9.41954,10.96959,0.73105,1294.59,10.0,-1813.545654296875,4.545031547546387
439.634,0.29232,3.82976,5.11423,2.054,72.7213,10.0,-2794.071044921875,4.961362838745117
967.477,0.512258,4.30007,7.80705,1.10005,429.252,10.0,-2899.708984375,18.565937042236328
299.814,0.13293,3.97588,6.02115,1.45626,26.4696,10.0,-2575.61474609375,2.004383087158203
1608.48,0.609034,4.51927,8.44381,1.17693,955.533,10.0,-2679.719482421875,16.020503997802734
1128.75,0.511025,3.75132,7.50835,1.29675,195.771,10.0,-2960.8349609375,23.53216552734375
1907.84,0.630926,6.78669,7.22543,0.89114,109.707,10.0,-2533.7958984375,25.150644302368164
1385.24,0.494551,5.33065,7.04919,1.02798,110.845,10.0,-2646.066650390625,12.386942863464355
1460.12,0.639365,7.06189,7.315,1.10516,115.05,10.0,-2662.287841796875,27.080097198486328
5423.2,0.865442,13.53214,17.2207,0.310209,3219.85,10.0,-1366.1043701171875,3.058736562728882
1239.83,0.420398,9.22586,9.4234,0.995264,182.809,10.0,-2074.524658203125,2.624814748764038
4862.76,0.830522,10.71027,14.99859,0.371226,2025.2,10.0,-1486.1890869140625,3.61334490776062
3228.91,0.606978,5.11677,8.10919,0.76881,813.446,10.0,-2121.15625,3.6612627506256104
2234.3,0.726033,7.21068,14.49949,0.936676,1915.56,10.0,-1669.063232421875,1.8308817148208618
2044.51,0.637552,9.68665,10.4549,0.826927,394.596,10.0,-2067.951904296875,5.498445987701416
818.72,0.385614,4.78991,5.54071,1.30739,90.422,10.0,-3097.77685546875,26.311491012573242
1207.15,0.462569,3.99481,6.93748,1.30964,119.287,10.0,-2487.480712890625,6.771945476531982
2353.52,0.64703,8.44079,8.79723,0.738215,334.497,10.0,-2429.943603515625,11.829439163208008
