Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,Pressure [kPa],CO2_uptake [g/g]
1314.64,0.449595,4.88835,7.29186,1.081,450.483,5.0,3.835928440093994
4172.24,0.83425,11.31671,15.0264,0.471682,4067.31,5.0,1.6585291624069214
5614.43,0.813774,8.75026,12.27296,0.398317,3036.37,5.0,1.841448187828064
1246.39,0.416702,5.43126,6.87973,1.06414,421.68,5.0,4.817996978759766
1316.78,0.476728,9.21555,9.4422,0.960502,170.899,5.0,1.1919230222702026
2814.74,0.660606,6.23739,9.31582,0.771116,1154.02,5.0,2.2929608821868896
2453.66,0.626449,8.88056,9.73501,0.698602,775.766,5.0,3.6880013942718506
1705.38,0.600577,8.43163,9.02587,0.993154,304.553,5.0,4.996983528137207
3289.77,0.812321,8.08638,16.28,0.636205,5174.7,5.0,1.328840732574463
3440.58,0.717302,7.45738,11.76172,0.644377,1383.64,5.0,1.1970254182815552
3720.15,0.658481,4.82631,6.52251,0.755668,1192.13,5.0,3.269714117050171
3590.37,0.762665,9.4408,10.56366,0.609002,1735.63,5.0,3.005387783050537
953.137,0.527894,6.91289,7.10727,1.65749,187.264,5.0,2.4593074321746826
2933.25,0.673112,9.48471,10.09307,0.674771,1019.64,5.0,3.9966495037078857
450.292,0.201061,4.23402,6.37374,1.48584,44.4281,5.0,1.652972936630249
4721.83,0.873359,11.36325,20.39867,0.351075,6415.16,5.0,1.3369969129562378
2514.97,0.642371,5.82472,7.6208,0.860792,687.227,5.0,3.4910714626312256
506.72,0.293982,3.51626,5.01624,1.35855,78.2644,5.0,12.436158180236816
2947.18,0.806463,14.40372,14.58619,0.54585,885.793,5.0,7.046154975891113
375.809,0.238909,3.88882,4.41168,1.83306,8.06114,5.0,7.946111679077148
2846.0,0.712086,6.82929,7.43782,0.745247,521.432,5.0,7.629522323608398
3639.38,0.819585,8.35788,16.26823,0.57435,5287.2,5.0,1.4984062910079956
897.824,0.365133,7.86759,8.0232,1.23293,110.35,5.0,1.3663969039916992
1592.02,0.468351,3.8167,11.16805,0.922797,384.846,5.0,1.1216334104537964
202.13,0.199783,3.35181,4.69106,1.78922,10.9349,5.0,20.94814682006836
3269.03,0.838757,9.23474,18.8574,0.549538,3917.0,5.0,2.0662426948547363
2378.81,0.583847,7.49901,8.22785,0.802657,325.918,5.0,2.77557110786438
881.454,0.495342,20.12041,20.2678,0.994005,1097.44,5.0,0.3742811679840088
3673.83,0.82724,9.34551,16.29671,0.561479,5453.48,5.0,1.505725622177124
3361.53,0.898791,36.68526,37.28139,0.262768,7524.72,5.0,3.13639760017395
1252.42,0.505526,4.50179,6.79532,1.09169,110.229,5.0,14.45998764038086
718.856,0.404912,5.02618,5.80956,1.54221,65.2239,5.0,11.584864616394043
2328.97,0.568959,6.81592,8.16051,0.841212,344.488,5.0,1.5414983034133911
3214.55,0.760576,9.90739,12.51924,0.68555,1922.57,5.0,2.5206544399261475
2492.41,0.695841,10.40959,11.67245,0.695204,480.147,5.0,2.486449718475342
676.819,0.471036,3.45023,6.9031,1.38619,116.247,5.0,12.131776809692383
1721.54,0.605384,4.58327,14.1532,1.00347,1082.31,5.0,2.2199652194976807
1082.95,0.406976,8.78103,9.45998,1.07345,163.642,5.0,0.8724478483200073
3216.79,0.730078,8.31601,11.87529,0.642528,1809.49,5.0,2.4091720581054688
2126.22,0.63338,9.15583,10.33095,0.818193,343.999,5.0,1.7686445713043213
610.102,0.455579,3.4084,6.97562,1.41543,102.61,5.0,16.390283584594727
568.795,0.321489,3.3103,5.03063,1.42033,26.6369,5.0,30.130197525024414
416.809,0.229904,3.61518,4.2633,1.3109,13.1464,5.0,11.426126480102539
741.888,0.366753,4.1145,5.5836,1.27183,43.2136,5.0,21.335451126098633
2046.61,0.639269,9.91346,10.67846,0.819486,409.741,5.0,2.622875690460205
4538.95,0.811454,10.48154,12.83808,0.441157,1876.26,5.0,1.9639110565185547
426.437,0.289186,4.90806,7.07698,1.92372,113.528,5.0,4.3490376472473145
658.613,0.299271,3.95514,5.24359,1.25852,57.3465,5.0,20.13374137878418
1366.94,0.509142,6.28732,7.63471,1.02297,140.595,5.0,6.805524826049805
1575.62,0.517195,6.73139,7.93081,0.933825,190.67,5.0,5.1872334480285645
3956.45,0.776787,9.44914,12.01826,0.494706,1672.05,5.0,1.4488366842269897
844.037,0.342577,4.26215,5.65089,1.14794,52.526,5.0,13.129919052124023
1557.52,0.548512,8.64336,9.31858,0.928447,614.172,5.0,8.641695976257324
2053.23,0.597751,9.50896,10.06636,0.785237,447.167,5.0,4.7187180519104
1113.29,0.398503,4.39184,6.12145,1.04854,76.7535,5.0,10.08765697479248
1808.33,0.601817,14.14401,14.4887,0.703873,674.153,5.0,1.2683098316192627
1650.76,0.48708,4.71301,5.71046,0.991289,98.3347,5.0,13.72418212890625
2997.63,0.749009,12.37688,13.99075,0.605096,3311.64,5.0,3.613266944885254
2638.03,0.708277,12.5689,14.07647,0.663464,1534.61,5.0,1.5355987548828125
2854.18,0.778267,5.13478,15.72927,0.722792,2901.72,5.0,2.246600866317749
4832.91,0.875405,13.95914,17.20886,0.340485,3132.78,5.0,1.6877542734146118
788.743,0.452531,4.2155,4.60726,1.51776,20.2078,5.0,40.288856506347656
4404.98,0.838887,11.90907,14.26164,0.445962,3717.85,5.0,2.699892997741699
800.267,0.40507,3.85059,5.48546,1.35113,70.2273,5.0,11.417425155639648
3467.85,0.733695,7.51209,9.05075,0.717836,1191.2,5.0,1.3333704471588135
765.828,0.297588,5.67944,6.35371,1.33702,60.2583,5.0,1.1218914985656738
1658.72,0.563378,13.96321,14.24878,0.722309,642.646,5.0,0.806943416595459
3432.28,0.729597,7.11591,8.42306,0.639658,1341.26,5.0,4.738201141357422
5217.2,0.859383,14.5475,17.84896,0.337152,5307.59,5.0,1.9779249429702759
325.599,0.260056,3.36797,4.91816,1.65096,50.5364,5.0,6.332888126373291
454.524,0.367739,3.53686,8.16643,2.23255,306.083,5.0,2.3225133419036865
670.381,0.302358,5.2865,5.96139,1.30238,99.4123,5.0,2.751267194747925
4430.12,0.815234,10.79362,13.40053,0.458013,2790.23,5.0,1.4405312538146973
1140.71,0.493486,5.04667,5.86943,1.13798,50.402,5.0,24.44004249572754
2456.99,0.673835,10.65777,11.19309,0.684553,457.39,5.0,2.5104711055755615
3184.41,0.718253,10.01341,10.57869,0.595893,687.829,5.0,7.554117679595947
1472.02,0.494352,3.93625,5.31323,1.18214,174.213,5.0,9.805256843566895
518.495,0.240268,3.72171,4.92965,1.19512,94.2493,5.0,6.909489154815674
3529.03,0.717479,7.01661,10.2925,0.640002,1512.02,5.0,2.8603689670562744
2593.86,0.623415,6.813,7.45882,0.782165,261.415,5.0,9.648533821105957
1059.83,0.484459,3.88278,6.10753,1.32093,151.304,5.0,14.991486549377441
5770.34,0.966674,29.82931,30.56542,0.10409,24023.1,5.0,1.3074698448181152
3626.67,0.738395,8.43229,14.40653,0.564598,2671.09,5.0,1.130729079246521
673.397,0.330539,7.11623,8.13974,1.5058,269.437,5.0,0.5172972679138184
1196.4,0.410359,4.40984,6.18944,1.07409,102.96,5.0,6.299612522125244
3645.66,0.810252,10.02003,12.01667,0.565914,2654.25,5.0,4.047673225402832
1622.94,0.653263,13.71386,13.99681,0.868235,10.9239,5.0,14.021342277526855
602.402,0.331357,3.61546,4.81962,1.47133,56.0811,5.0,18.40258026123047
1973.28,0.595576,4.9928,7.88653,1.01221,483.626,5.0,6.829089164733887
239.158,0.145751,3.90737,4.12303,1.61004,6.52314,5.0,1.9962738752365112
154.869,0.147726,4.56447,4.91574,2.24694,27.565,5.0,11.571611404418945
2193.53,0.712909,7.69632,8.1937,0.816648,312.889,5.0,10.954285621643066
1031.01,0.454776,3.97242,5.30282,1.26458,43.3405,5.0,24.873510360717773
6421.92,0.938525,18.6299,26.03778,0.162011,20066.8,5.0,1.4190071821212769
500.412,0.264619,5.24128,6.46734,1.7562,208.255,5.0,1.30478036403656
1746.37,0.553569,6.69464,7.43821,0.891919,161.228,5.0,8.901374816894531
4950.45,0.829331,10.48272,12.35885,0.401378,3027.9,5.0,1.2599279880523682
966.217,0.46094,4.33234,5.28163,1.1719,57.383,5.0,47.30971145629883
2059.94,0.605133,8.27768,8.81231,0.791609,500.971,5.0,4.787153720855713
777.86,0.372061,4.12586,5.50595,1.31783,38.2762,5.0,10.981637001037598
1309.23,0.483115,4.84994,5.60431,1.05788,46.7084,5.0,15.558998107910156
516.189,0.267388,3.56598,5.60655,1.2946,59.5126,5.0,16.471426010131836
1498.04,0.533785,7.05083,7.77505,0.994076,202.196,5.0,5.563843727111816
5195.67,0.898152,14.74978,20.18941,0.271998,5043.58,5.0,1.464620590209961
1974.9,0.68155,21.97595,22.22491,0.559841,1301.75,5.0,0.8600310683250427
501.318,0.203977,4.39277,4.9613,1.48737,84.1493,5.0,1.2213207483291626
1234.83,0.426696,4.42942,5.41221,1.09119,109.794,5.0,8.714301109313965
231.264,0.188113,3.43119,4.20216,1.52744,4.08122,5.0,0.9400910139083862
3623.97,0.77804,8.83555,14.95587,0.556293,2237.04,5.0,1.534664511680603
5388.27,0.787207,8.23077,11.46781,0.451491,1285.06,5.0,1.4934046268463135
979.982,0.362799,4.53181,7.1407,1.05508,76.9784,5.0,9.961527824401855
1349.16,0.514688,6.78496,7.80191,1.08998,190.075,5.0,5.7401885986328125
4329.46,0.720521,8.4097,12.82088,0.501197,1744.7,5.0,1.8634551763534546
4168.12,0.797767,11.92604,14.67199,0.487667,6672.51,5.0,2.160499334335327
455.313,0.265254,4.3804,5.02358,1.40476,29.3174,5.0,5.580076217651367
2236.91,0.777278,14.4085,15.54614,0.658531,945.462,5.0,4.133908748626709
4663.29,0.850342,13.34615,16.11244,0.353368,2837.51,5.0,1.5746814012527466
2149.55,0.504149,4.87148,6.97765,0.892589,203.367,5.0,2.0193448066711426
737.24,0.380351,5.56684,5.82161,1.04764,70.9239,5.0,8.556254386901855
2855.84,0.767021,6.93382,15.29913,0.713822,1704.08,5.0,2.2330665588378906
997.05,0.407846,3.37908,5.65111,1.20763,50.5514,5.0,7.784822940826416
3039.75,0.711684,6.16173,11.85111,0.77386,1025.3,5.0,1.5167778730392456
5786.79,0.936802,18.68104,19.99963,0.186071,15226.4,5.0,1.1067240238189697
4985.0,0.808445,8.6233,11.89436,0.469971,1196.0,5.0,1.1822415590286255
865.755,0.43843,4.18099,5.22817,1.20658,18.2251,5.0,54.11996841430664
2093.29,0.591209,5.50928,7.62578,0.881508,654.552,5.0,18.387218475341797
296.541,0.24371,3.56799,4.23739,1.56632,4.03604,5.0,18.512399673461914
4809.0,0.796954,9.18784,11.59022,0.43262,2479.47,5.0,1.228200912475586
601.797,0.28571,4.45781,5.4746,1.48252,65.8419,5.0,2.565568685531616
361.523,0.18383,3.4239,4.57458,1.41414,25.7284,5.0,0.6496070623397827
5090.95,0.893449,13.29068,19.41722,0.294321,4936.45,5.0,1.4200165271759033
682.755,0.343771,3.82707,5.02799,1.43984,52.6153,5.0,4.746502876281738
1225.25,0.463339,4.43351,5.29732,1.09902,191.651,5.0,14.68835735321045
3084.08,0.859028,27.08405,27.72226,0.351212,4065.6,5.0,2.715763807296753
1243.19,0.503952,11.2444,12.31539,0.846979,1299.43,5.0,21.760269165039062
1096.08,0.50901,3.6143,7.46883,1.30869,188.718,5.0,13.844056129455566
4427.37,0.737213,5.53531,17.83928,0.536183,3181.76,5.0,4.485604286193848
527.533,0.263426,3.66428,4.23452,1.62087,10.9063,5.0,2.3959975242614746
3835.6,0.657503,5.48932,7.591,0.651257,475.512,5.0,3.218918800354004
477.385,0.269207,5.62353,6.11723,1.66147,133.247,5.0,3.3296163082122803
2550.6,0.58694,7.42677,8.31192,0.759209,372.614,5.0,3.1615803241729736
4034.96,0.851205,9.36212,17.44721,0.497277,3362.42,5.0,1.3706666231155396
612.716,0.328153,3.47867,4.44015,1.23977,22.2858,5.0,28.44769859313965
219.94,0.114487,4.70133,5.33191,1.77897,23.4499,5.0,1.0799462795257568
1320.26,0.492166,4.81102,5.48835,1.17326,151.028,5.0,12.695895195007324
4110.5,0.767625,9.78849,12.11764,0.545295,3552.96,5.0,3.0041823387145996
1090.77,0.416479,3.75492,5.38442,1.154,163.778,5.0,11.563233375549316
1298.26,0.607473,9.9446,10.53761,1.2117,343.057,5.0,1.6635842323303223
679.976,0.299925,3.54925,4.22985,1.09333,9.1253,5.0,18.352161407470703
784.011,0.395753,3.67965,4.41575,1.27621,12.6284,5.0,33.99346160888672
3015.51,0.730713,9.11889,11.54794,0.736462,1058.15,5.0,2.837118148803711
3898.29,0.776235,12.01422,14.44217,0.491097,1737.79,5.0,2.837543487548828
1685.69,0.617794,19.42335,19.82624,0.712759,1233.83,5.0,0.667716920375824
3879.23,0.828548,8.71268,16.25018,0.543792,5457.74,5.0,1.3870271444320679
2961.85,0.659661,7.0048,7.46387,0.743614,493.914,5.0,4.962005615234375
4449.96,0.769401,7.34192,10.11967,0.57773,786.185,5.0,1.0860731601715088
1031.81,0.414396,3.71735,6.29694,1.13819,109.771,5.0,14.94787883758545
1581.22,0.524513,3.94622,5.89132,1.14161,244.126,5.0,7.949001789093018
2953.15,0.724363,6.21781,10.28996,0.808712,842.849,5.0,1.098017930984497
2297.39,0.724736,9.13989,9.67931,0.761552,418.905,5.0,6.9313273429870605
438.165,0.244843,3.47359,4.27931,1.31179,6.57566,5.0,11.325030326843262
2655.66,0.650943,6.12241,7.15497,0.819415,393.576,5.0,2.5899293422698975
656.718,0.302409,4.07548,5.51388,1.32107,192.202,5.0,10.380446434020996
1922.58,0.673839,21.28639,21.6178,0.590276,1222.22,5.0,0.8005509376525879
459.744,0.24719,3.96923,4.80527,1.29763,24.0043,5.0,25.04174041748047
470.452,0.260468,3.63073,4.94555,1.70123,22.7442,5.0,2.9511303901672363
2636.94,0.707105,11.79901,12.19849,0.598387,704.898,5.0,3.4601194858551025
4226.27,0.815227,9.19698,11.81298,0.507773,1245.57,5.0,1.0965079069137573
1950.11,0.619166,5.83142,6.98153,0.897373,184.089,5.0,18.00279426574707
587.325,0.324542,4.36179,4.87435,1.29933,29.8172,5.0,33.776580810546875
654.688,0.347703,3.72527,4.85073,1.30801,20.5473,5.0,26.087318420410156
932.942,0.475381,5.21468,5.67203,1.20896,41.5528,5.0,53.85171127319336
1772.3,0.57666,4.98089,6.109,1.12812,78.7671,5.0,6.193922519683838
3084.33,0.70026,8.22138,12.31343,0.657692,1231.01,5.0,1.4743045568466187
1591.87,0.589916,3.49297,8.77543,1.12657,476.386,5.0,6.508190155029297
1231.9,0.458828,4.66528,7.22078,1.02005,146.55,5.0,22.361244201660156
3490.6,0.807989,8.10567,16.25566,0.606465,5142.31,5.0,1.4741159677505493
1090.34,0.424872,6.81409,9.53893,1.04809,850.79,5.0,2.562519073486328
3778.18,0.769737,9.09056,11.43656,0.574926,4196.27,5.0,2.966418981552124
881.025,0.376896,6.13832,6.66556,1.1884,222.601,5.0,6.548535346984863
1393.78,0.48771,3.87196,6.11636,1.1964,133.666,5.0,5.901805877685547
1090.72,0.455369,3.58611,5.12698,1.36518,40.7306,5.0,22.2216796875
1176.38,0.444414,6.7577,7.98055,1.18829,323.781,5.0,1.6744636297225952
4136.04,0.788442,8.71904,13.97546,0.50573,2476.22,5.0,0.9496637582778931
3276.43,0.765398,5.14858,9.98441,0.745628,1478.44,10.0,5.106511116027832
4954.62,0.820375,9.13864,10.25326,0.462919,2553.73,10.0,5.1048173904418945
3438.09,0.784474,8.5345,16.23244,0.615628,4842.76,10.0,3.072524070739746
4727.15,0.787416,8.70608,13.69434,0.426753,2703.36,10.0,3.1012794971466064
4574.15,0.847695,10.95663,15.44361,0.353837,5227.52,10.0,1.9321227073669434
2181.63,0.618318,4.97692,7.78903,0.998405,796.414,10.0,13.408934593200684
518.121,0.264625,3.99641,4.68884,1.28491,20.0045,10.0,35.83319091796875
4486.51,0.793665,9.32835,14.73782,0.46575,2500.49,10.0,1.9290467500686646
3327.88,0.717951,5.58933,8.45106,0.700831,501.565,10.0,8.426557540893555
2946.22,0.65517,5.33267,7.21008,0.858867,238.791,10.0,5.952190399169922
358.496,0.226024,4.53526,4.84094,1.41273,25.4803,10.0,31.84522247314453
1476.45,0.528434,6.61362,7.68688,1.05204,261.208,10.0,14.145806312561035
2097.4,0.681026,7.62501,12.01807,0.912328,1609.55,10.0,2.6935465335845947
3775.07,0.74101,6.29143,13.48192,0.617967,1825.43,10.0,2.7947709560394287
201.795,0.234141,3.42525,3.95936,1.72081,2.93235,10.0,26.010700225830078
2608.84,0.590911,5.97507,7.23475,0.806006,684.295,10.0,4.03892183303833
2575.15,0.788815,15.71163,16.57915,0.552321,1520.92,10.0,7.559985160827637
4044.17,0.763085,7.84428,10.76735,0.533344,1291.91,10.0,4.024289608001709
549.223,0.327208,5.2511,7.79604,2.10901,477.483,10.0,1.3941365480422974
1322.23,0.681084,12.47118,12.98719,1.12538,1223.14,10.0,1.9848541021347046
2020.15,0.591455,4.25422,7.93607,0.989013,653.223,10.0,15.646203994750977
2030.95,0.632308,3.97074,10.01636,0.873654,2041.85,10.0,10.90196704864502
2699.01,0.658718,7.60746,8.62431,0.770384,330.928,10.0,4.24949836730957
1131.23,0.476688,4.03202,5.37225,1.04529,96.9108,10.0,68.22293853759766
2926.83,0.724801,5.94624,12.9256,0.74184,1563.5,10.0,1.5903947353363037
4658.04,0.867781,14.17601,17.34983,0.348444,3103.68,10.0,2.9135355949401855
120.351,0.151183,3.41904,3.81829,1.68198,0.876406,10.0,5.756748199462891
3657.65,0.820909,9.01246,16.2721,0.574995,5357.5,10.0,2.800783157348633
866.817,0.424846,7.44693,7.59812,1.47038,232.526,10.0,3.57503342628479
2768.22,0.633269,7.62919,8.21377,0.785929,363.754,10.0,7.096480369567871
3298.53,0.742559,7.74875,14.1076,0.650632,2099.74,10.0,2.354033946990967
756.031,0.395133,4.13803,5.35963,1.51635,34.2095,10.0,19.745223999023438
3858.46,0.819299,8.45311,16.23638,0.54238,5386.08,10.0,2.8907792568206787
3370.97,0.890294,34.30503,34.9422,0.272702,7142.52,10.0,5.688993453979492
2842.69,0.64479,5.08066,6.45534,0.814751,474.693,10.0,17.104726791381836
454.607,0.283735,3.35398,4.85999,1.4079,24.3967,10.0,19.45232582092285
3578.91,0.806673,7.96317,16.18794,0.591158,5141.07,10.0,2.9070000648498535
1336.47,0.479933,3.73,6.00316,1.04713,120.937,10.0,19.358734130859375
1832.45,0.623527,4.83461,8.81757,1.09511,540.744,10.0,12.125570297241211
337.259,0.226573,3.49838,5.02862,1.89006,40.146,10.0,1.3844019174575806
609.248,0.26797,5.4417,5.80695,1.45895,66.8076,10.0,3.589104413986206
865.141,0.383853,4.19731,5.83832,1.34814,73.1069,10.0,18.953834533691406
5833.81,0.908257,13.56626,22.34941,0.243811,9251.19,10.0,2.5231316089630127
2743.16,0.669929,6.59841,7.80644,0.750826,379.86,10.0,7.666337490081787
5678.0,0.886449,12.10366,15.24621,0.27971,4195.74,10.0,3.469952344894409
1053.67,0.449499,5.19631,6.52985,1.17685,69.4181,10.0,28.235620498657227
947.262,0.307725,6.52922,8.91414,1.0875,389.47,10.0,1.973127007484436
1562.86,0.469464,5.16398,5.83696,0.995266,56.105,10.0,8.966938972473145
4806.99,0.783048,7.90357,10.02085,0.483692,2266.17,10.0,6.766385555267334
3110.59,0.699887,8.95589,9.77714,0.679807,905.166,10.0,6.546056270599365
1573.4,0.509343,4.19007,4.70305,1.05024,45.6949,10.0,67.65230560302734
2249.3,0.705944,7.71777,7.98158,0.791442,310.918,10.0,19.156620025634766
5485.24,0.899451,9.53743,16.62467,0.286881,8729.6,10.0,2.99876070022583
1430.39,0.553552,6.19458,7.12897,1.09503,218.979,10.0,17.379112243652344
116.424,0.189978,3.34137,3.79393,1.60478,1.56843,10.0,11.956448554992676
3525.69,0.798741,6.64494,14.47586,0.654772,4184.4,10.0,15.87260913848877
656.905,0.251964,5.30231,5.7778,1.27536,69.7469,10.0,4.553114891052246
1309.77,0.552552,5.06429,9.22096,1.40832,719.391,10.0,3.620602607727051
2576.61,0.60272,4.86795,7.64999,0.781419,623.838,10.0,12.739310264587402
2413.24,0.68928,9.91082,10.37956,0.734454,357.549,10.0,15.59595775604248
5706.82,0.946082,20.80401,23.38346,0.162442,22026.4,10.0,2.6132290363311768
4758.53,0.824753,9.14182,12.32021,0.430171,2602.9,10.0,2.263252019882202
291.644,0.197681,4.12694,4.44588,1.68865,9.07454,10.0,7.281472206115723
223.862,0.170694,4.81448,5.18604,2.1918,13.333,10.0,2.9568421840667725
3585.75,0.81635,9.00308,16.28511,0.585121,5334.59,10.0,2.5199291706085205
2897.96,0.834097,19.9329,20.7973,0.439487,2162.05,10.0,6.558101654052734
1997.56,0.639496,11.3491,12.09911,0.776118,923.714,10.0,7.064435005187988
2706.61,0.733349,8.48917,11.62637,0.905711,2202.23,10.0,2.3621184825897217
1669.45,0.563984,4.79282,5.82422,1.01105,199.536,10.0,33.413848876953125
372.47,0.237295,4.68955,5.2437,1.61152,29.8732,10.0,21.83002471923828
4588.52,0.766496,9.24353,13.40682,0.427944,2294.76,10.0,4.117260932922363
5046.9,0.842734,8.06458,13.31211,0.423392,5953.72,10.0,2.1082093715667725
592.912,0.342874,3.85093,4.53193,1.98883,30.4414,10.0,7.10187292098999
3380.97,0.81375,10.22132,13.48327,0.54755,3783.03,10.0,2.630352735519409
5109.58,0.878178,12.64974,15.85616,0.33301,3390.59,10.0,3.1800897121429443
2530.23,0.62274,5.3108,6.1103,0.920338,149.803,10.0,7.458235740661621
438.231,0.307149,4.03021,4.95758,1.77517,26.9883,10.0,20.69623374938965
2349.52,0.727891,8.70234,9.68422,0.898844,1486.06,10.0,5.732913970947266
992.149,0.436659,5.06218,5.42132,1.08628,105.384,10.0,65.13592529296875
624.185,0.333833,4.31513,5.8543,1.5663,69.6057,10.0,17.222946166992188
1212.77,0.490217,7.75608,8.40604,1.10121,226.405,10.0,4.326511859893799
1354.82,0.493816,5.78471,7.32224,1.08867,103.094,10.0,16.284473419189453
2528.48,0.579026,7.52507,7.85946,0.822546,245.771,10.0,21.93738555908203
1908.98,0.690704,20.22581,20.57871,0.632187,1323.55,10.0,3.425889253616333
1031.37,0.416008,4.79665,6.87977,1.10661,247.924,10.0,19.340312957763672
745.962,0.320812,8.55679,9.14787,1.18966,119.965,10.0,1.744608998298645
4333.46,0.774353,8.7629,9.3242,0.566197,915.188,10.0,8.555038452148438
3183.22,0.732732,9.71828,11.08855,0.63523,1575.0,10.0,3.0466887950897217
4287.81,0.7907,7.22291,14.47479,0.502911,2956.81,10.0,2.4163339138031006
1678.36,0.504389,4.69708,6.60353,1.129,234.016,10.0,4.159024238586426
2798.47,0.648174,9.91797,12.17882,0.661055,1285.51,10.0,4.062679290771484
1530.07,0.50496,4.24225,5.74457,1.08327,106.16,10.0,15.007452964782715
4374.81,0.818512,12.18621,14.29643,0.427271,2412.68,10.0,3.410830020904541
3232.47,0.799625,8.54235,16.29391,0.65191,5024.82,10.0,2.903940200805664
525.528,0.342296,6.85231,7.47798,1.66342,105.814,10.0,7.694336414337158
2588.39,0.62356,6.26097,7.63691,0.785669,318.91,10.0,8.360597610473633
2949.51,0.755126,12.2893,14.34362,0.611585,3311.27,10.0,8.080737113952637
3720.15,0.658481,4.82631,6.52251,0.755668,1192.13,10.0,6.330069065093994
4092.2,0.774287,9.03751,13.15146,0.487397,3073.7,10.0,2.8223752975463867
4046.39,0.777932,8.63817,12.06243,0.512106,1307.82,10.0,5.070953845977783
953.137,0.527894,6.91289,7.10727,1.65749,187.264,10.0,4.727631092071533
3494.24,0.808759,7.94061,16.25146,0.604839,5094.74,10.0,2.978677272796631
591.005,0.333052,4.15258,4.6599,1.3343,17.1993,10.0,52.03032302856445
1326.86,0.499122,7.83894,8.1632,1.02604,95.2007,10.0,8.861824035644531
4822.34,0.852033,13.26877,18.51531,0.378401,4960.23,10.0,2.0003139972686768
3747.77,0.821358,9.30885,16.34717,0.556327,5331.45,10.0,3.1151363849639893
