Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,Y
0.047607421875,0.079345703125,0.062255859375,0.199951171875,0.460205078125,0.313720703125,0.13660139
0.129638671875,0.079345703125,0.062255859375,0.199951171875,0.460205078125,0.313720703125,0.1482933
0.047607421875,0.750732421875,0.062255859375,0.199951171875,0.460205078125,0.313720703125,0.29381263
0.047607421875,0.079345703125,0.153076171875,0.199951171875,0.460205078125,0.313720703125,0.13660139
0.047607421875,0.079345703125,0.062255859375,0.254638671875,0.460205078125,0.313720703125,0.13803263
0.047607421875,0.079345703125,0.062255859375,0.199951171875,0.540771484375,0.313720703125,0.1311276
0.047607421875,0.079345703125,0.062255859375,0.199951171875,0.460205078125,0.269287109375,0.13705769
0.129638671875,0.750732421875,0.153076171875,0.254638671875,0.540771484375,0.269287109375,0.30191833
0.547607421875,0.579345703125,0.562255859375,0.699951171875,0.960205078125,0.813720703125,0.32845807
0.629638671875,0.579345703125,0.562255859375,0.699951171875,0.960205078125,0.813720703125,0.35155314
0.547607421875,0.250732421875,0.562255859375,0.699951171875,0.960205078125,0.813720703125,0.27179068
0.547607421875,0.579345703125,0.653076171875,0.699951171875,0.960205078125,0.813720703125,0.32845807
0.547607421875,0.579345703125,0.562255859375,0.754638671875,0.960205078125,0.813720703125,0.32868195
0.547607421875,0.579345703125,0.562255859375,0.699951171875,0.040771484375,0.813720703125,0.39263484
0.547607421875,0.579345703125,0.562255859375,0.699951171875,0.960205078125,0.769287109375,0.31467488
0.629638671875,0.250732421875,0.653076171875,0.754638671875,0.040771484375,0.769287109375,0.34550315
0.797607421875,0.329345703125,0.312255859375,0.449951171875,0.710205078125,0.563720703125,0.32884383
0.379638671875,0.329345703125,0.312255859375,0.449951171875,0.710205078125,0.563720703125,0.20783024
0.797607421875,0.000732421875,0.312255859375,0.449951171875,0.710205078125,0.563720703125,0.3019206
0.797607421875,0.329345703125,0.903076171875,0.449951171875,0.710205078125,0.563720703125,0.32884383
0.797607421875,0.329345703125,0.312255859375,0.504638671875,0.710205078125,0.563720703125,0.32967138
0.797607421875,0.329345703125,0.312255859375,0.449951171875,0.290771484375,0.563720703125,0.36309877
0.797607421875,0.329345703125,0.312255859375,0.449951171875,0.710205078125,0.519287109375,0.3282829
0.379638671875,0.000732421875,0.903076171875,0.504638671875,0.290771484375,0.519287109375,0.21542852
0.297607421875,0.829345703125,0.812255859375,0.949951171875,0.210205078125,0.063720703125,0.5004018
0.879638671875,0.829345703125,0.812255859375,0.949951171875,0.210205078125,0.063720703125,0.6737194
0.297607421875,0.500732421875,0.812255859375,0.949951171875,0.210205078125,0.063720703125,0.2977838
0.297607421875,0.829345703125,0.403076171875,0.949951171875,0.210205078125,0.063720703125,0.5004018
0.297607421875,0.829345703125,0.812255859375,0.004638671875,0.210205078125,0.063720703125,0.48609698
